"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"295.0";"0.0";"100.0";"295.0";"0.0";"100.0";"295.0";"0.0";"100.0"
"./data/files/f2.txt";"1015.0";"13.206";"100.0";"989.4";"15.513";"0.0";"1024.0";"0.0";"100.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"33.0";"0.0";"0.0";"33.0";"0.0";"0.0"
"./data/files/f4.txt";"23.0";"0.0";"80.0";"23.0";"0.0";"60.0";"20.4";"1.744";"0.0"
"./data/files/f5.txt";"481.069";"0.0";"100.0";"463.925";"14.682";"0.0";"481.069";"0.0";"100.0"
"./data/files/f6.txt";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"107.0";"0.0";"60.0";"100.2";"9.6";"0.0"
"./data/files/f8.txt";"9765.4";"1.497";"80.0";"9763.4";"1.2";"0.0";"9762.0";"0.0";"0.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"103.6";"8.98";"0.0";"116.2";"3.6";"0.0"
"./data/files/f10.txt";"1012.0";"11.243";"20.0";"998.6";"15.094";"60.0";"1009.4";"10.461";"20.0"
"./data/files/Knapsack1.txt";"99625.6";"270.806";"0.0";"99477.2";"573.1";"0.0";"99763.8";"0.4";"0.0"
"./data/files/Knapsack2.txt";"139824.0";"365.745";"0.0";"139995.2";"464.247";"0.0";"140461.4";"39.948";"0.0"
"./data/files/Knapsack3.txt";"98703.6";"1098.916";"0.0";"100142.4";"76.424";"80.0";"100236.0";"0.0";"100.0"
"./data/files/Knapsack4.txt";"3952801.4";"2401.802";"0.0";"3952362.4";"3423.072";"0.0";"3954874.2";"1973.058";"0.0"
"./data/files/Knapsack5.txt";"100042.4";"2482.341";"0.0";"106696.2";"898.975";"0.0";"107219.8";"263.37";"0.0"
"./data/files/Knapsack6.txt";"993729.6";"25109.467";"0.0";"1067944.0";"8598.236";"0.0";"1076187.4";"9540.798";"0.0"
