"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"294.667";"0.943";"100.0";"295.0";"0.0";"100.0";"294.133";"2.109";"96.667"
"./data/files/f2.txt";"917.1";"26.859";"0.0";"989.167";"19.635";"100.0";"943.233";"42.893";"0.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"33.467";"0.846";"76.667";"34.667";"0.745";"100.0"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"23.0";"0.0";"100.0";"23.0";"0.0";"100.0"
"./data/files/f5.txt";"447.328";"18.121";"100.0";"465.242";"11.162";"33.333";"444.848";"30.67";"63.333"
"./data/files/f6.txt";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0";"50.9";"0.907";"93.333"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"107.0";"0.0";"100.0";"104.533";"1.962";"100.0"
"./data/files/f8.txt";"9751.767";"4.814";"0.0";"9761.8";"2.971";"73.333";"9741.333";"9.264";"0.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"104.533";"9.062";"0.0";"124.9";"8.384";"96.667"
"./data/files/f10.txt";"917.167";"30.626";"0.0";"991.767";"18.079";"0.0";"971.633";"40.493";"20.0"
"./data/files/Knapsack1.txt";"99763.933";"0.249";"0.0";"97547.3";"4652.85";"0.0";"99655.933";"165.618";"0.0"
"./data/files/Knapsack2.txt";"141810.1";"254.87";"80.0";"140286.0";"691.345";"0.0";"140380.367";"301.96";"0.0"
"./data/files/Knapsack3.txt";"100069.833";"158.999";"93.333";"100181.4";"60.92";"100.0";"99533.6";"285.16";"0.0"
"./data/files/Knapsack4.txt";"3960888.133";"1291.229";"0.0";"3952012.167";"4352.854";"0.0";"3957267.533";"2826.785";"0.0"
"./data/files/Knapsack5.txt";"104816.167";"541.635";"0.0";"106656.067";"759.664";"0.0";"104722.6";"1718.548";"0.0"
"./data/files/Knapsack6.txt";"1044811.0";"6940.333";"0.0";"1065841.4";"6610.071";"0.0";"1031943.933";"6752.775";"0.0"
