"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"295.0";"0.0";"100.0";"292.167";"4.275";"90.0";"280.233";"30.17";"80.0"
"./data/files/f2.txt";"1017.567";"7.251";"100.0";"988.3";"17.47";"0.0";"1024.0";"0.0";"100.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"29.733";"3.924";"0.0";"33.333";"0.745";"0.0"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"20.133";"3.17";"100.0";"23.0";"0.0";"100.0"
"./data/files/f5.txt";"476.383";"12.891";"100.0";"466.26";"10.502";"86.667";"456.361";"20.883";"0.0"
"./data/files/f6.txt";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0";"50.0";"0.0";"0.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"103.733";"4.381";"100.0";"105.2";"0.6";"0.0"
"./data/files/f8.txt";"9765.333";"2.134";"100.0";"9762.367";"3.157";"60.0";"9759.633";"6.4";"16.667"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"104.133";"13.579";"0.0";"119.6";"4.079";"0.0"
"./data/files/f10.txt";"1017.4";"8.969";"83.333";"989.467";"15.739";"0.0";"1005.733";"13.895";"0.0"
"./data/files/Knapsack1.txt";"99295.267";"474.104";"0.0";"97905.867";"4271.37";"0.0";"99764.0";"0.0";"0.0"
"./data/files/Knapsack2.txt";"139970.9";"703.377";"0.0";"140095.0";"846.939";"0.0";"140437.8";"649.106";"0.0"
"./data/files/Knapsack3.txt";"98396.567";"1936.866";"0.0";"100163.2";"60.194";"90.0";"100220.4";"31.2";"80.0"
"./data/files/Knapsack4.txt";"3952293.867";"3805.232";"0.0";"3952143.033";"3621.933";"0.0";"3951875.9";"529.158";"0.0"
"./data/files/Knapsack5.txt";"99998.333";"2122.354";"0.0";"106770.1";"547.962";"0.0";"102797.033";"1084.724";"0.0"
