"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"295.0";"0.0";"100.0";"295.0";"0.0";"100.0";"293.367";"8.796";"96.667"
"./data/files/f2.txt";"1015.867";"10.739";"100.0";"982.6";"15.366";"0.0";"1021.767";"12.027";"96.667"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"33.2";"0.6";"0.0";"33.133";"0.499";"0.0"
"./data/files/f4.txt";"23.0";"0.0";"96.667";"23.0";"0.0";"100.0";"22.3";"0.458";"0.0"
"./data/files/f5.txt";"476.383";"12.891";"100.0";"463.298";"11.597";"56.667";"477.051";"21.642";"96.667"
"./data/files/f6.txt";"51.967";"0.18";"100.0";"51.967";"0.18";"100.0";"50.0";"0.0";"0.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"107.0";"0.0";"96.667";"105.267";"0.68";"0.0"
"./data/files/f8.txt";"9764.6";"1.993";"96.667";"9761.567";"3.972";"96.667";"9764.833";"5.622";"80.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"103.667";"11.388";"0.0";"118.0";"7.589";"0.0"
"./data/files/f10.txt";"1014.967";"10.672";"86.667";"988.467";"14.614";"0.0";"1025.0";"0.0";"100.0"
"./data/files/Knapsack1.txt";"99626.167";"316.578";"0.0";"96687.4";"5237.899";"0.0";"99763.067";"0.249";"0.0"
"./data/files/Knapsack2.txt";"140034.367";"645.556";"0.0";"140380.2";"814.262";"0.0";"140491.5";"593.537";"0.0"
"./data/files/Knapsack3.txt";"98308.533";"1541.111";"0.0";"100155.4";"71.156";"100.0";"100217.1";"75.36";"90.0"
"./data/files/Knapsack4.txt";"3952309.033";"3567.866";"0.0";"3954187.0";"3485.755";"0.0";"3959240.433";"471.853";"0.0"
"./data/files/Knapsack5.txt";"100200.867";"2221.366";"0.0";"106530.067";"765.522";"0.0";"107140.5";"1383.714";"0.0"
"./data/files/Knapsack6.txt";"1003298.933";"21830.0";"0.0";"1070512.567";"5445.313";"0.0";"1066895.467";"17359.432";"0.0"
