"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"295.0";"0.0";"0.0";"291.467";"4.177";"0.0";"293.0";"0.0";"0.0"
"./data/files/f2.txt";"1015.867";"10.739";"0.0";"986.5";"14.507";"0.0";"1019.333";"21.862";"0.0"
"./data/files/f3.txt";"35.0";"0.0";"0.0";"28.267";"3.558";"0.0";"32.367";"2.041";"0.0"
"./data/files/f4.txt";"23.0";"0.0";"0.0";"20.433";"3.159";"0.0";"22.2";"0.4";"0.0"
"./data/files/f5.txt";"476.383";"12.891";"0.0";"463.298";"11.597";"0.0";"477.051";"21.642";"0.0"
"./data/files/f6.txt";"51.967";"0.18";"0.0";"52.0";"0.0";"0.0";"47.167";"0.898";"0.0"
"./data/files/f7.txt";"107.0";"0.0";"0.0";"103.833";"4.259";"0.0";"95.467";"10.975";"0.0"
"./data/files/f8.txt";"9764.6";"1.993";"0.0";"9761.567";"3.972";"0.0";"9764.833";"5.622";"0.0"
"./data/files/f9.txt";"130.0";"0.0";"0.0";"103.667";"11.388";"0.0";"118.0";"7.589";"0.0"
"./data/files/f10.txt";"1014.967";"10.672";"0.0";"987.033";"14.952";"0.0";"1023.467";"8.257";"0.0"
"./data/files/Knapsack1.txt";"99626.167";"316.578";"0.0";"96687.4";"5237.899";"0.0";"99763.067";"0.249";"0.0"
"./data/files/Knapsack2.txt";"140034.367";"645.556";"0.0";"140380.2";"814.262";"0.0";"140491.5";"593.537";"0.0"
"./data/files/Knapsack3.txt";"98308.533";"1541.111";"0.0";"100155.4";"71.156";"0.0";"100217.1";"75.36";"0.0"
"./data/files/Knapsack4.txt";"3952309.033";"3567.866";"0.0";"3954187.0";"3485.755";"0.0";"3959240.433";"471.853";"0.0"
"./data/files/Knapsack5.txt";"100200.867";"2221.366";"0.0";"106756.233";"780.842";"0.0";"107715.6";"1717.226";"0.0"
"./data/files/Knapsack6.txt";"1003298.933";"21830.0";"0.0";"1068222.733";"6178.254";"0.0";"1082134.7";"9841.994";"0.0"
