"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"294.4";"1.02";"100.0";"295.0";"0.0";"100.0";"293.767";"2.883";"100.0"
"./data/files/f2.txt";"897.267";"28.97";"0.0";"979.367";"24.414";"53.333";"994.1";"19.398";"23.333"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"33.467";"0.846";"76.667";"34.8";"0.6";"100.0"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"23.0";"0.0";"100.0";"22.867";"0.718";"100.0"
"./data/files/f5.txt";"434.906";"20.085";"46.667";"457.61";"15.091";"33.333";"458.598";"21.587";"100.0"
"./data/files/f6.txt";"51.933";"0.249";"100.0";"51.933";"0.249";"100.0";"51.6";"0.712";"100.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"107.0";"0.0";"100.0";"104.367";"3.719";"96.667"
"./data/files/f8.txt";"9748.033";"6.194";"0.0";"9759.933";"3.492";"0.0";"9758.767";"6.206";"83.333"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"104.533";"9.062";"0.0";"130.0";"0.0";"100.0"
"./data/files/f10.txt";"907.367";"32.738";"0.0";"983.833";"23.489";"0.0";"1001.867";"18.61";"60.0"
"./data/files/Knapsack1.txt";"99763.8";"0.4";"0.0";"97467.867";"4625.613";"0.0";"99715.033";"132.064";"0.0"
"./data/files/Knapsack2.txt";"141641.067";"310.307";"80.0";"140002.8";"803.616";"0.0";"140324.767";"695.094";"0.0"
"./data/files/Knapsack3.txt";"99977.3";"155.592";"93.333";"100186.6";"58.659";"100.0";"99914.8";"295.573";"93.333"
"./data/files/Knapsack4.txt";"3959786.033";"1429.888";"0.0";"3951910.9";"4354.462";"0.0";"3956719.933";"2461.223";"0.0"
"./data/files/Knapsack5.txt";"104525.733";"702.114";"0.0";"106060.967";"889.188";"0.0";"102459.167";"1197.173";"0.0"
"./data/files/Knapsack6.txt";"1042806.733";"7939.425";"0.0";"1057651.033";"8902.607";"0.0";"1034127.533";"7901.193";"0.0"
