"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"294.933";"0.359";"100.0";"292.5";"3.667";"96.667";"242.533";"19.469";"0.0"
"./data/files/f2.txt";"1013.2";"10.719";"93.333";"981.967";"12.934";"0.0";"900.3";"28.841";"0.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"27.967";"3.592";"0.0";"33.033";"1.11";"0.0"
"./data/files/f4.txt";"23.0";"0.0";"93.333";"20.867";"2.963";"100.0";"21.433";"2.348";"0.0"
"./data/files/f5.txt";"475.132";"14.624";"100.0";"463.32";"11.051";"66.667";"385.552";"39.4";"0.0"
"./data/files/f6.txt";"51.967";"0.18";"100.0";"52.0";"0.0";"100.0";"48.433";"4.145";"0.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"103.167";"4.488";"100.0";"99.5";"10.484";"0.0"
"./data/files/f8.txt";"9765.233";"1.909";"93.333";"9761.5";"3.413";"23.333";"9722.8";"5.896";"0.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"107.0";"11.045";"0.0";"113.167";"8.937";"0.0"
"./data/files/f10.txt";"1013.767";"12.593";"93.333";"987.833";"17.662";"86.667";"895.033";"68.516";"0.0"
"./data/files/Knapsack1.txt";"99346.1";"510.14";"0.0";"97984.633";"4292.968";"0.0";"91968.8";"20597.69";"0.0"
"./data/files/Knapsack2.txt";"139915.433";"692.347";"0.0";"140153.133";"752.677";"0.0";"137144.533";"12683.8";"0.0"
"./data/files/Knapsack3.txt";"97900.9";"2292.35";"0.0";"100176.2";"59.346";"100.0";"94049.8";"2008.081";"0.0"
"./data/files/Knapsack4.txt";"3949863.567";"3625.488";"0.0";"3953664.833";"3498.773";"0.0";"3944624.533";"5852.625";"0.0"
"./data/files/Knapsack5.txt";"101239.4";"2244.974";"0.0";"106687.633";"656.385";"0.0";"100972.5";"1426.56";"0.0"
