"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"295.0";"0.0";"100.0";"291.8";"3.727";"100.0";"287.9";"23.293";"53.333"
"./data/files/f2.txt";"1016.533";"9.433";"96.667";"989.5";"18.2";"76.667";"970.167";"25.057";"13.333"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"29.133";"4.006";"0.0";"34.933";"0.359";"96.667"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"20.5";"2.975";"50.0";"22.867";"0.718";"80.0"
"./data/files/f5.txt";"479.259";"7.799";"100.0";"465.118";"9.945";"93.333";"471.186";"25.755";"86.667"
"./data/files/f6.txt";"51.967";"0.18";"100.0";"52.0";"0.0";"100.0";"51.033";"1.798";"73.333"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"102.0";"4.243";"90.0";"106.467";"2.872";"96.667"
"./data/files/f8.txt";"9765.0";"2.449";"100.0";"9762.533";"2.952";"60.0";"9748.9";"31.063";"20.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"105.733";"13.015";"0.0";"130.0";"0.0";"100.0"
"./data/files/f10.txt";"1012.833";"15.12";"100.0";"985.333";"16.477";"0.0";"965.467";"35.327";"0.0"
"./data/files/Knapsack1.txt";"99421.567";"533.461";"0.0";"96972.9";"5014.518";"0.0";"99744.1";"64.595";"0.0"
"./data/files/Knapsack2.txt";"139655.933";"694.395";"0.0";"140482.233";"763.599";"0.0";"141248.967";"105.228";"0.0"
"./data/files/Knapsack3.txt";"98068.467";"1853.904";"0.0";"100173.6";"61.747";"83.333";"100230.8";"19.457";"93.333"
"./data/files/Knapsack4.txt";"3950951.5";"4315.201";"0.0";"3952832.4";"3217.328";"0.0";"3958140.867";"2467.141";"0.0"
"./data/files/Knapsack5.txt";"100127.4";"2375.901";"0.0";"106801.433";"707.091";"0.0";"106870.3";"501.239";"0.0"
"./data/files/Knapsack6.txt";"1001354.633";"20796.97";"0.0";"1065552.367";"7865.317";"0.0";"1040291.667";"6309.439";"0.0"
