"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"295.0";"0.0";"100.0";"292.5";"2.997";"96.667";"224.867";"29.228";"0.0"
"./data/files/f2.txt";"1013.1";"9.371";"100.0";"990.5";"19.235";"33.333";"789.7";"53.282";"0.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"27.733";"3.454";"0.0";"30.067";"4.746";"96.667"
"./data/files/f4.txt";"23.0";"0.0";"96.667";"21.5";"2.5";"90.0";"20.6";"3.272";"83.333"
"./data/files/f5.txt";"476.383";"12.891";"100.0";"464.896";"11.529";"76.667";"312.896";"23.127";"0.0"
"./data/files/f6.txt";"51.967";"0.18";"100.0";"52.0";"0.0";"100.0";"49.433";"1.909";"0.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"101.933";"4.56";"86.667";"85.9";"15.272";"0.0"
"./data/files/f8.txt";"9764.6";"1.993";"96.667";"9761.233";"3.383";"76.667";"9540.633";"200.933";"0.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"105.1";"11.476";"0.0";"105.267";"18.536";"0.0"
"./data/files/f10.txt";"1013.2";"13.865";"90.0";"990.0";"15.858";"0.0";"866.033";"35.335";"0.0"
"./data/files/Knapsack1.txt";"99626.167";"316.578";"0.0";"98743.433";"3151.338";"0.0";"98930.467";"362.009";"0.0"
"./data/files/Knapsack2.txt";"140034.367";"645.556";"0.0";"140133.4";"683.608";"0.0";"135026.567";"2556.782";"0.0"
"./data/files/Knapsack3.txt";"98308.533";"1541.111";"0.0";"100163.2";"63.474";"100.0";"98691.3";"1118.94";"0.0"
"./data/files/Knapsack4.txt";"3952309.033";"3567.866";"0.0";"3952787.0";"3611.787";"0.0";"3947802.533";"3618.564";"0.0"
"./data/files/Knapsack5.txt";"100200.867";"2221.366";"0.0";"106738.733";"690.128";"0.0";"102729.967";"925.996";"0.0"
"./data/files/Knapsack6.txt";"1003002.8";"21011.751";"0.0";"1033102.4";"21198.06";"0.0";"969076.767";"33077.819";"0.0"
