"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"295.0";"0.0";"100.0";"293.0";"0.0";"0.0";"294.0";"0.0";"0.0"
"./data/files/f2.txt";"1024.0";"0.0";"100.0";"991.0";"0.0";"0.0";"1013.0";"0.0";"0.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"28.0";"0.0";"0.0";"33.0";"0.0";"0.0"
"./data/files/f4.txt";"23.0";"0.0";"0.0";"16.0";"0.0";"0.0";"22.0";"0.0";"0.0"
"./data/files/f5.txt";"481.069";"0.0";"100.0";"454.43";"0.0";"0.0";"481.069";"0.0";"100.0"
"./data/files/f6.txt";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"97.0";"0.0";"0.0";"107.0";"0.0";"100.0"
"./data/files/f8.txt";"9767.0";"0.0";"100.0";"9766.0";"0.0";"0.0";"9766.0";"0.0";"0.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"118.0";"0.0";"0.0";"118.0";"0.0";"0.0"
"./data/files/f10.txt";"1025.0";"0.0";"100.0";"997.0";"0.0";"0.0";"1011.0";"0.0";"0.0"
"./data/files/Knapsack1.txt";"99763.0";"0.0";"0.0";"99764.0";"0.0";"0.0";"99764.0";"0.0";"0.0"
"./data/files/Knapsack2.txt";"140440.0";"0.0";"0.0";"141296.0";"0.0";"0.0";"141259.0";"0.0";"0.0"
"./data/files/Knapsack3.txt";"100236.0";"0.0";"100.0";"100236.0";"0.0";"100.0";"100158.0";"0.0";"0.0"
"./data/files/Knapsack4.txt";"3953461.0";"0.0";"0.0";"3957177.0";"0.0";"0.0";"3949349.0";"0.0";"0.0"
"./data/files/Knapsack5.txt";"101242.0";"0.0";"0.0";"108075.0";"0.0";"0.0";"108033.0";"0.0";"0.0"
"./data/files/Knapsack6.txt";"1016401.0";"0.0";"0.0";"1084282.0";"0.0";"0.0";"1074559.0";"0.0";"0.0"
