"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"295.0";"0.0";"100.0";"280.0";"0.0";"0.0";"295.0";"0.0";"100.0"
"./data/files/f2.txt";"1024.0";"0.0";"100.0";"999.0";"0.0";"0.0";"984.0";"0.0";"0.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"24.0";"0.0";"0.0";"33.0";"0.0";"0.0"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"22.0";"0.0";"0.0";"23.0";"0.0";"0.0"
"./data/files/f5.txt";"481.069";"0.0";"100.0";"469.161";"0.0";"0.0";"475.478";"0.0";"0.0"
"./data/files/f6.txt";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"100.0";"0.0";"0.0";"107.0";"0.0";"100.0"
"./data/files/f8.txt";"9767.0";"0.0";"100.0";"9762.0";"0.0";"0.0";"9767.0";"0.0";"100.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"130.0";"0.0";"0.0";"109.0";"0.0";"0.0"
"./data/files/f10.txt";"1025.0";"0.0";"100.0";"1006.0";"0.0";"0.0";"1011.0";"0.0";"0.0"
"./data/files/Knapsack1.txt";"99756.0";"0.0";"0.0";"99764.0";"0.0";"0.0";"98582.0";"0.0";"0.0"
"./data/files/Knapsack2.txt";"140336.0";"0.0";"0.0";"140845.0";"0.0";"0.0";"140413.0";"0.0";"0.0"
"./data/files/Knapsack3.txt";"100080.0";"0.0";"0.0";"100236.0";"0.0";"100.0";"100236.0";"0.0";"100.0"
"./data/files/Knapsack4.txt";"3951135.0";"0.0";"0.0";"3947745.0";"0.0";"0.0";"3956384.0";"0.0";"0.0"
"./data/files/Knapsack5.txt";"98881.0";"0.0";"0.0";"107792.0";"0.0";"0.0";"107995.0";"0.0";"0.0"
"./data/files/Knapsack6.txt";"981720.0";"0.0";"0.0";"1082626.0";"0.0";"0.0";"1084618.0";"0.0";"0.0"
