                   RS (BUSQUEDA ALEATORIA)         ASCENSO DE COLINA (HC)          ALGORITMO IMPLEMENTADO
                MEDIA|DESVIACION|TASA EXITO     MEDIA|DESVIACION|TASA EXITO     MEDIA|DESVIACION|TASA EXITO 
"f1.txt            [295.0, 0.0, 100.0]                [292.5, 3.0, 96.66666666666667]                [289.8, 21.869918457400182, 53.333333333333336]"
"f2.txt            [1006.23, 16.84, 90.0]                [985.53, 18.18, 16.666666666666664]                [978.0, 45.51556510323327, 30.0]"
"f3.txt            [35.0, 0.0, 100.0]                [27.73, 3.45, 0.0]                [35.0, 0.0, 100.0]"
"f4.txt            [23.0, 0.0, 100.0]                [21.53, 2.51, 86.66666666666667]                [23.0, 0.0, 100.0]"
"f5.txt            [473.24, 15.77, 100.0]                [464.15, 12.43, 66.66666666666666]                [460.10203320000005, 38.990684969393705, 73.33333333333333]"
"f6.txt            [51.93, 0.25, 100.0]                [52.0, 0.0, 100.0]                [51.666666666666664, 1.2472191289246475, 93.33333333333333]"
"f7.txt            [107.0, 0.0, 100.0]                [103.83, 4.26, 100.0]                [102.06666666666666, 5.507167047483568, 10.0]"
"f8.txt            [9762.43, 2.85, 73.33333333333333]                [9762.0, 4.38, 90.0]                [9737.066666666668, 51.224299789151715, 0.0]"
"f9.txt            [130.0, 0.0, 100.0]                [109.87, 13.25, 0.0]                [130.0, 0.0, 100.0]"
"f10.txt            [1005.27, 18.11, 80.0]                [994.1, 16.95, 0.0]                [1004.7666666666667, 28.62945258917039, 0.0]"
"Knapsack1.txt            [99251.63, 927.36, 0.0]                [97420.9, 4629.82, 0.0]                [99731.1, 73.07637557149826, 0.0]"
"Knapsack2.txt            [139619.37, 636.56, 0.0]                [140248.1, 744.75, 0.0]                [140642.83333333334, 932.2439624666689, 0.0]"
"Knapsack3.txt            [96869.53, 2765.93, 96.66666666666667]                [100168.4, 68.99, 100.0]                [100078.8, 192.5298937827578, 60.0]"
"Knapsack4.txt            [3950669.03, 3037.49, 0.0]                [3952539.93, 3900.81, 0.0]                [3959499.466666667, 985.1248223223063, 0.0]"
"Knapsack5.txt            [100027.3, 1659.33, 0.0]                [106724.3, 663.04, 0.0]                [104494.03333333334, 1449.0300085076071, 0.0]"
"Knapsack6.txt            [1002045.47, 22678.14, 0.0]                [1067042.77, 7494.57, 0.0]                [1071154.3333333333, 6739.305584075821, 0.0]"
Total promedio
