                   RS (BUSQUEDA ALEATORIA)         ASCENSO DE COLINA (HC)          ALGORITMO IMPLEMENTADO
                MEDIA|DESVIACION|TASA EXITO     MEDIA|DESVIACION|TASA EXITO     MEDIA|DESVIACION|TASA EXITO 
"f1.txt            [295.0, 0.0, 100.0]                [291.87, 3.66, 100.0]                [294.6, 1.2806248474865698, 100.0]"
"f2.txt            [1016.67, 8.89, 100.0]                [989.5, 12.4, 0.0]                [991.4, 19.5509590557599, 96.66666666666667]"
"f3.txt            [35.0, 0.0, 100.0]                [27.17, 4.04, 0.0]                [34.733333333333334, 0.679869268479038, 100.0]"
"f4.txt            [23.0, 0.0, 96.66666666666667]                [20.57, 3.02, 90.0]                [22.866666666666667, 0.339934634239519, 100.0]"
"f5.txt            [476.57, 12.92, 100.0]                [462.62, 13.96, 70.0]                [465.1160207, 12.552443653720664, 90.0]"
"f6.txt            [51.93, 0.25, 100.0]                [52.0, 0.0, 100.0]                [51.93333333333333, 0.24944382578492943, 100.0]"
"f7.txt            [106.93, 0.36, 100.0]                [104.4, 4.05, 100.0]                [106.76666666666667, 1.2565384549980505, 100.0]"
"f8.txt            [9764.83, 2.6, 96.66666666666667]                [9762.1, 2.24, 93.33333333333333]                [9759.366666666667, 4.230707847262546, 0.0]"
"f9.txt            [130.0, 0.0, 100.0]                [106.1, 12.19, 0.0]                [122.1, 6.220128616033595, 90.0]"
"f10.txt            [1019.3, 7.11, 100.0]                [992.53, 20.95, 66.66666666666666]                [982.1666666666666, 17.82897142917174, 0.0]"
"Knapsack1.txt            [99278.73, 663.51, 0.0]                [97538.9, 4670.95, 0.0]                [99763.53333333334, 0.7180219742846006, 0.0]"
"Knapsack2.txt            [139711.4, 754.3, 0.0]                [140208.23, 754.81, 0.0]                [139841.36666666667, 288.160543601807, 0.0]"
"Knapsack3.txt            [98575.6, 1103.05, 0.0]                [100165.8, 76.29, 93.33333333333333]                [100236.0, 0.0, 100.0]"
Total promedio
