"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"295.0";"0.0";"100.0";"292.667";"3.664";"96.667";"276.067";"29.006";"63.333"
"./data/files/f2.txt";"1017.333";"7.368";"93.333";"987.533";"16.767";"0.0";"934.8";"52.725";"0.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"28.067";"3.463";"0.0";"34.667";"0.745";"80.0"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"21.367";"2.442";"90.0";"23.0";"0.0";"100.0"
"./data/files/f5.txt";"480.883";"1.004";"100.0";"464.321";"10.141";"3.333";"399.765";"34.905";"0.0"
"./data/files/f6.txt";"51.933";"0.249";"100.0";"52.0";"0.0";"100.0";"49.967";"3.911";"76.667"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"102.8";"4.331";"100.0";"105.133";"0.499";"0.0"
"./data/files/f8.txt";"9764.833";"2.451";"100.0";"9760.6";"3.62";"83.333";"9741.133";"8.184";"0.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"103.867";"10.059";"0.0";"130.0";"0.0";"100.0"
"./data/files/f10.txt";"1016.4";"9.982";"93.333";"990.367";"16.465";"0.0";"965.467";"66.992";"0.0"
"./data/files/Knapsack1.txt";"99298.533";"574.653";"0.0";"98776.8";"3117.348";"0.0";"99755.567";"2.231";"0.0"
"./data/files/Knapsack2.txt";"139937.3";"506.884";"0.0";"140330.467";"755.145";"0.0";"141083.733";"168.594";"0.0"
"./data/files/Knapsack3.txt";"98741.7";"1133.225";"0.0";"100163.2";"63.474";"93.333";"100025.633";"595.45";"0.0"
"./data/files/Knapsack4.txt";"3952052.633";"3674.358";"0.0";"3951634.7";"4326.573";"0.0";"3953870.433";"1044.743";"0.0"
"./data/files/Knapsack5.txt";"100443.067";"1666.782";"0.0";"106565.2";"754.136";"0.0";"106317.033";"1506.891";"0.0"
"./data/files/Knapsack6.txt";"1003736.833";"22495.156";"0.0";"1067703.567";"7521.239";"0.0";"1061141.2";"5739.834";"0.0"
