"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"294.667";"0.943";"100.0";"295.0";"0.0";"100.0";"295.0";"0.0";"100.0"
"./data/files/f2.txt";"917.1";"26.859";"0.0";"989.167";"19.635";"100.0";"1014.333";"8.328";"100.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"33.467";"0.846";"76.667";"35.0";"0.0";"100.0"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"23.0";"0.0";"100.0";"23.0";"0.0";"100.0"
"./data/files/f5.txt";"447.328";"18.121";"100.0";"465.242";"11.162";"33.333";"475.84";"11.446";"100.0"
"./data/files/f6.txt";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0";"51.767";"0.423";"100.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"107.0";"0.0";"100.0";"106.6";"0.8";"96.667"
"./data/files/f8.txt";"9751.767";"4.814";"0.0";"9761.667";"3.026";"73.333";"9763.667";"1.938";"96.667"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"104.533";"9.062";"0.0";"130.0";"0.0";"100.0"
"./data/files/f10.txt";"917.167";"30.626";"0.0";"991.767";"18.079";"0.0";"1014.333";"8.022";"66.667"
"./data/files/Knapsack1.txt";"99763.933";"0.249";"0.0";"97476.867";"4627.706";"0.0";"99758.767";"3.783";"0.0"
"./data/files/Knapsack2.txt";"141810.1";"254.87";"80.0";"140264.0";"706.686";"0.0";"140364.833";"411.793";"0.0"
"./data/files/Knapsack3.txt";"100069.833";"158.999";"93.333";"100186.6";"58.659";"100.0";"100128.067";"107.417";"93.333"
"./data/files/Knapsack4.txt";"3960888.133";"1291.229";"0.0";"3952038.033";"4341.183";"0.0";"3956895.7";"1906.217";"0.0"
"./data/files/Knapsack5.txt";"104816.167";"541.635";"0.0";"106691.467";"744.552";"0.0";"105720.7";"624.406";"0.0"
"./data/files/Knapsack6.txt";"1044811.0";"6940.333";"0.0";"1065841.4";"6610.071";"0.0";"1062525.467";"12707.111";"0.0"
