"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"295.0";"0.0";"100.0";"295.0";"0.0";"100.0";"295.0";"0.0";"100.0"
"./data/files/f2.txt";"1024.0";"0.0";"100.0";"985.0";"0.0";"0.0";"983.0";"0.0";"0.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"33.0";"0.0";"0.0";"35.0";"0.0";"100.0"
"./data/files/f4.txt";"23.0";"0.0";"0.0";"23.0";"0.0";"100.0";"16.0";"0.0";"0.0"
"./data/files/f5.txt";"481.069";"0.0";"100.0";"475.478";"0.0";"0.0";"481.069";"0.0";"100.0"
"./data/files/f6.txt";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"107.0";"0.0";"100.0";"93.0";"0.0";"0.0"
"./data/files/f8.txt";"9765.0";"0.0";"0.0";"9764.0";"0.0";"0.0";"9757.0";"0.0";"0.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"118.0";"0.0";"0.0";"106.0";"0.0";"0.0"
"./data/files/f10.txt";"999.0";"0.0";"0.0";"983.0";"0.0";"0.0";"1010.0";"0.0";"0.0"
"./data/files/Knapsack1.txt";"99763.0";"0.0";"0.0";"97829.0";"0.0";"0.0";"99764.0";"0.0";"0.0"
"./data/files/Knapsack2.txt";"139155.0";"0.0";"0.0";"140208.0";"0.0";"0.0";"140224.0";"0.0";"0.0"
"./data/files/Knapsack3.txt";"96960.0";"0.0";"0.0";"100236.0";"0.0";"100.0";"100158.0";"0.0";"0.0"
"./data/files/Knapsack4.txt";"3953461.0";"0.0";"0.0";"3950444.0";"0.0";"0.0";"3953185.0";"0.0";"0.0"
"./data/files/Knapsack5.txt";"97727.0";"0.0";"0.0";"107379.0";"0.0";"0.0";"105755.0";"0.0";"0.0"
"./data/files/Knapsack6.txt";"1015738.0";"0.0";"0.0";"1074386.0";"0.0";"0.0";"1071352.0";"0.0";"0.0"
