"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"294.8";"0.476";"100.0";"295.0";"0.0";"100.0";"295.0";"0.0";"100.0"
"./data/files/f2.txt";"923.133";"25.499";"0.0";"984.133";"17.385";"100.0";"1023.1";"4.847";"96.667"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"33.267";"0.68";"73.333";"35.0";"0.0";"100.0"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"23.0";"0.0";"100.0";"23.0";"0.0";"100.0"
"./data/files/f5.txt";"447.688";"19.07";"100.0";"468.189";"15.268";"73.333";"481.069";"0.0";"100.0"
"./data/files/f6.txt";"52.0";"0.0";"100.0";"52.0";"0.0";"100.0";"51.967";"0.18";"96.667"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"107.0";"0.0";"100.0";"107.0";"0.0";"100.0"
"./data/files/f8.txt";"9750.867";"5.755";"0.0";"9762.2";"2.821";"66.667";"9766.867";"0.718";"96.667"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"103.433";"8.831";"0.0";"130.0";"0.0";"100.0"
"./data/files/f10.txt";"922.267";"24.145";"0.0";"991.9";"13.948";"0.0";"1025.0";"0.0";"100.0"
"./data/files/Knapsack1.txt";"99763.933";"0.249";"0.0";"98320.5";"3775.132";"0.0";"99764.0";"0.0";"0.0"
"./data/files/Knapsack2.txt";"141818.1";"252.275";"93.333";"140116.1";"782.99";"0.0";"141724.533";"467.797";"0.0"
"./data/files/Knapsack3.txt";"100061.233";"153.847";"93.333";"100178.8";"77.826";"100.0";"100233.4";"14.001";"96.667"
"./data/files/Knapsack4.txt";"3960905.767";"1557.969";"0.0";"3951911.067";"4172.519";"0.0";"3959803.5";"1443.344";"0.0"
"./data/files/Knapsack5.txt";"104553.667";"513.352";"0.0";"106742.8";"740.252";"0.0";"108434.133";"745.296";"0.0"
"./data/files/Knapsack6.txt";"1048067.1";"8151.134";"0.0";"1066023.0";"5917.855";"0.0";"1080880.267";"12440.416";"0.0"
