"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"294.933";"0.359";"100.0";"292.6";"3.04";"100.0";"282.6";"43.229";"13.333"
"./data/files/f2.txt";"1006.933";"14.208";"93.333";"984.1";"15.406";"0.0";"978.933";"33.9";"0.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"29.1";"4.198";"0.0";"35.0";"0.0";"100.0"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"21.5";"2.5";"93.333";"22.933";"0.249";"93.333"
"./data/files/f5.txt";"474.573";"14.493";"93.333";"455.425";"16.625";"86.667";"402.597";"31.303";"0.0"
"./data/files/f6.txt";"51.933";"0.249";"100.0";"51.933";"0.249";"100.0";"51.433";"1.745";"83.333"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"103.9";"3.885";"100.0";"107.0";"0.0";"100.0"
"./data/files/f8.txt";"9761.833";"3.95";"60.0";"9759.633";"5.413";"83.333";"9746.7";"38.109";"0.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"108.967";"12.306";"0.0";"130.0";"0.0";"96.667"
"./data/files/f10.txt";"1004.467";"16.858";"93.333";"977.033";"18.81";"0.0";"953.133";"31.287";"0.0"
"./data/files/Knapsack1.txt";"99201.033";"857.612";"0.0";"97107.133";"5048.987";"0.0";"99734.4";"74.135";"0.0"
"./data/files/Knapsack2.txt";"139521.8";"749.195";"0.0";"139954.4";"944.816";"0.0";"140881.833";"1199.184";"0.0"
"./data/files/Knapsack3.txt";"97537.5";"2470.177";"0.0";"100163.2";"72.428";"96.667";"100101.7";"168.9";"0.0"
"./data/files/Knapsack4.txt";"3951810.2";"4856.378";"0.0";"3952204.367";"4284.674";"0.0";"3956071.633";"1592.711";"0.0"
"./data/files/Knapsack5.txt";"100287.433";"1987.579";"0.0";"105971.667";"1040.723";"0.0";"106597.2";"493.559";"0.0"
"./data/files/Knapsack6.txt";"997516.167";"23003.631";"0.0";"1058279.567";"10128.478";"0.0";"1071344.133";"6928.25";"0.0"
