"";"Busqueda aleatoria";"	";"	";"Ascenso a la colina";"	";"	";"Vecindad var"
"Dataset";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito";"Media";"Desviación";"Tasa de exito"
"./data/files/f1.txt";"295.0";"0.0";"100.0";"291.6";"4.744";"96.667";"290.4";"18.382";"93.333"
"./data/files/f2.txt";"1015.267";"11.243";"100.0";"987.333";"13.809";"0.0";"945.133";"66.955";"0.0"
"./data/files/f3.txt";"35.0";"0.0";"100.0";"29.333";"4.261";"0.0";"34.433";"1.407";"76.667"
"./data/files/f4.txt";"23.0";"0.0";"100.0";"20.833";"2.945";"93.333";"23.0";"0.0";"100.0"
"./data/files/f5.txt";"478.886";"7.837";"100.0";"467.455";"8.964";"63.333";"469.888";"27.997";"80.0"
"./data/files/f6.txt";"51.967";"0.18";"100.0";"52.0";"0.0";"100.0";"51.967";"0.18";"96.667"
"./data/files/f7.txt";"107.0";"0.0";"100.0";"101.9";"4.323";"100.0";"105.4";"4.8";"90.0"
"./data/files/f8.txt";"9765.767";"1.927";"100.0";"9762.1";"2.663";"6.667";"9736.0";"33.746";"0.0"
"./data/files/f9.txt";"130.0";"0.0";"100.0";"106.433";"13.453";"0.0";"128.8";"4.75";"93.333"
"./data/files/f10.txt";"1013.2";"11.99";"96.667";"993.333";"15.48";"70.0";"981.767";"50.947";"0.0"
"./data/files/Knapsack1.txt";"99490.8";"477.608";"0.0";"97539.033";"4671.009";"0.0";"99583.833";"530.492";"0.0"
"./data/files/Knapsack2.txt";"139654.233";"642.369";"0.0";"140246.733";"685.955";"0.0";"141059.067";"305.66";"0.0"
"./data/files/Knapsack3.txt";"97969.367";"2317.106";"16.667";"100173.833";"80.626";"100.0";"100236.0";"0.0";"100.0"
"./data/files/Knapsack4.txt";"3952552.0";"4381.724";"0.0";"3951866.733";"3650.859";"0.0";"3958353.1";"7068.016";"0.0"
"./data/files/Knapsack5.txt";"100754.667";"2149.339";"0.0";"106846.0";"644.731";"0.0";"105724.467";"1530.187";"0.0"
"./data/files/Knapsack6.txt";"1000514.6";"23820.868";"0.0";"1066423.967";"7745.837";"0.0";"1062928.267";"16060.939";"0.0"
